NelsonMountainTuff,RatCreekTuff,CebollaCreekTuff,SnowshoeMountainTuff,support,precision,recall,local_f1,micro f1,macro f1,weighted f1,iteration,drop
0,0,100,0,100,0.8620689655172413,1.0,0.925925925925926,0.9449999999999998,0.944823442056859,0.9448234420568592,1,biot
0,0,1,99,100,0.9801980198019802,0.99,0.9850746268656716,0.9449999999999998,0.944823442056859,0.9448234420568592,1,biot
95,0,1,4,100,1.0,0.95,0.9743589743589745,0.9675,0.9675992003695756,0.9675992003695756,1,cpx
0,93,7,0,100,1.0,0.93,0.9637305699481864,0.9675,0.9675992003695756,0.9675992003695756,1,cpx
0,0,100,0,100,0.9174311926605504,1.0,0.9569377990430622,0.9675,0.9675992003695756,0.9675992003695756,1,cpx
0,0,1,99,100,0.9611650485436892,0.99,0.9753694581280788,0.9675,0.9675992003695756,0.9675992003695756,1,cpx
95,0,1,4,100,1.0,0.95,0.9743589743589745,0.9675,0.9675992003695756,0.9675992003695756,1,glass_maj
0,93,7,0,100,1.0,0.93,0.9637305699481864,0.9675,0.9675992003695756,0.9675992003695756,1,glass_maj
0,0,100,0,100,0.9174311926605504,1.0,0.9569377990430622,0.9675,0.9675992003695756,0.9675992003695756,1,glass_maj
0,0,1,99,100,0.9611650485436892,0.99,0.9753694581280788,0.9675,0.9675992003695756,0.9675992003695756,1,glass_maj
92,1,5,2,100,0.9292929292929292,0.92,0.9246231155778896,0.915,0.9143807924050428,0.9143807924050428,1,glass_tr
6,77,17,0,100,0.9871794871794872,0.77,0.8651685393258428,0.915,0.9143807924050428,0.9143807924050428,1,glass_tr
0,0,100,0,100,0.8064516129032258,1.0,0.8928571428571428,0.915,0.9143807924050428,0.9143807924050428,1,glass_tr
1,0,2,97,100,0.9797979797979798,0.97,0.9748743718592964,0.915,0.9143807924050428,0.9143807924050428,1,glass_tr
95,0,1,4,100,1.0,0.95,0.9743589743589745,0.9675,0.9675992003695756,0.9675992003695756,1,horn
0,93,7,0,100,1.0,0.93,0.9637305699481864,0.9675,0.9675992003695756,0.9675992003695756,1,horn
0,0,100,0,100,0.9174311926605504,1.0,0.9569377990430622,0.9675,0.9675992003695756,0.9675992003695756,1,horn
0,0,1,99,100,0.9611650485436892,0.99,0.9753694581280788,0.9675,0.9675992003695756,0.9675992003695756,1,horn
90,2,5,3,100,1.0,0.9,0.9473684210526316,0.9575,0.9575901517659212,0.9575901517659214,2,no_drop
0,98,2,0,100,0.98,0.98,0.98,0.9575,0.9575901517659212,0.9575901517659214,2,no_drop
0,0,100,0,100,0.8928571428571429,1.0,0.9433962264150944,0.9575,0.9575901517659212,0.9575901517659214,2,no_drop
0,0,5,95,100,0.9693877551020408,0.95,0.9595959595959594,0.9575,0.9575901517659212,0.9575901517659214,2,no_drop
83,2,10,5,100,1.0,0.83,0.907103825136612,0.9350000000000002,0.9349349434157428,0.9349349434157428,2,plag
0,98,2,0,100,0.98,0.98,0.98,0.9350000000000002,0.9349349434157428,0.9349349434157428,2,plag
0,0,100,0,100,0.8403361344537815,1.0,0.91324200913242,0.9350000000000002,0.9349349434157428,0.9349349434157428,2,plag
0,0,7,93,100,0.9489795918367347,0.93,0.9393939393939392,0.9350000000000002,0.9349349434157428,0.9349349434157428,2,plag
69,8,11,12,100,0.9583333333333334,0.69,0.8023255813953488,0.8899999999999999,0.8863060831019226,0.8863060831019226,2,san
2,95,3,0,100,0.9223300970873788,0.95,0.9359605911330048,0.8899999999999999,0.8863060831019226,0.8863060831019226,2,san
0,0,100,0,100,0.8264462809917356,1.0,0.904977375565611,0.8899999999999999,0.8863060831019226,0.8863060831019226,2,san
1,0,7,92,100,0.8846153846153846,0.92,0.9019607843137256,0.8899999999999999,0.8863060831019226,0.8863060831019226,2,san
87,4,2,7,100,1.0,0.87,0.9304812834224598,0.9449999999999998,0.9447412593091148,0.9447412593091148,2,biot
0,95,5,0,100,0.9595959595959596,0.95,0.9547738693467336,0.9449999999999998,0.9447412593091148,0.9447412593091148,2,biot
0,0,99,1,100,0.908256880733945,0.99,0.9473684210526316,0.9449999999999998,0.9447412593091148,0.9447412593091148,2,biot
