NelsonMountainTuff,RatCreekTuff,CebollaCreekTuff,SnowshoeMountainTuff,support,precision,recall,local_f1,micro f1,macro f1,weighted f1,iteration,drop
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,3,no_drop
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,3,plag
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,3,plag
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,3,plag
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,3,plag
100,0,0,0,100,1.0,1.0,1.0,0.9925,0.9924983121202272,0.992498312120227,3,san
0,100,0,0,100,1.0,1.0,1.0,0.9925,0.9924983121202272,0.992498312120227,3,san
0,0,100,0,100,0.970873786407767,1.0,0.9852216748768472,0.9925,0.9924983121202272,0.992498312120227,3,san
0,0,3,97,100,1.0,0.97,0.9847715736040608,0.9925,0.9924983121202272,0.992498312120227,3,san
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,3,biot
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,3,biot
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,3,biot
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,3,biot
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,3,cpx
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,3,cpx
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,3,cpx
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,3,cpx
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,3,glass_maj
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,3,glass_maj
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,3,glass_maj
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,3,glass_maj
100,0,0,0,100,0.99009900990099,1.0,0.9950248756218906,0.9975,0.9974999374984376,0.9974999374984376,3,glass_tr
1,99,0,0,100,1.0,0.99,0.9949748743718592,0.9975,0.9974999374984376,0.9974999374984376,3,glass_tr
0,0,100,0,100,1.0,1.0,1.0,0.9975,0.9974999374984376,0.9974999374984376,3,glass_tr
0,0,0,100,100,1.0,1.0,1.0,0.9975,0.9974999374984376,0.9974999374984376,3,glass_tr
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,3,horn
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,3,horn
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,3,horn
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,3,horn
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,3,zinc
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,3,zinc
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,3,zinc
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,3,zinc
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,4,no_drop
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,4,no_drop
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,4,no_drop
