NelsonMountainTuff,RatCreekTuff,CebollaCreekTuff,SnowshoeMountainTuff,support,precision,recall,local_f1,micro f1,macro f1,weighted f1,iteration,drop
100,0,0,0,100,1.0,1.0,1.0,0.9975,0.9974999374984376,0.9974999374984376,7,san
0,100,0,0,100,1.0,1.0,1.0,0.9975,0.9974999374984376,0.9974999374984376,7,san
0,0,100,0,100,0.99009900990099,1.0,0.9950248756218906,0.9975,0.9974999374984376,0.9974999374984376,7,san
0,0,1,99,100,1.0,0.99,0.9949748743718592,0.9975,0.9974999374984376,0.9974999374984376,7,san
100,0,0,0,100,0.970873786407767,1.0,0.9852216748768472,0.9925,0.9924983121202272,0.992498312120227,7,biot
0,100,0,0,100,1.0,1.0,1.0,0.9925,0.9924983121202272,0.992498312120227,7,biot
0,0,100,0,100,1.0,1.0,1.0,0.9925,0.9924983121202272,0.992498312120227,7,biot
3,0,0,97,100,1.0,0.97,0.9847715736040608,0.9925,0.9924983121202272,0.992498312120227,7,biot
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,7,cpx
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,7,cpx
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,7,cpx
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,7,cpx
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,7,glass_maj
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,7,glass_maj
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,7,glass_maj
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,7,glass_maj
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,7,glass_tr
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,7,glass_tr
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,7,glass_tr
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,7,glass_tr
100,0,0,0,100,1.0,1.0,1.0,0.985,0.9849864878390552,0.9849864878390552,7,horn
0,94,6,0,100,1.0,0.94,0.9690721649484536,0.985,0.9849864878390552,0.9849864878390552,7,horn
0,0,100,0,100,0.9433962264150944,1.0,0.970873786407767,0.985,0.9849864878390552,0.9849864878390552,7,horn
0,0,0,100,100,1.0,1.0,1.0,0.985,0.9849864878390552,0.9849864878390552,7,horn
100,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,7,zinc
0,100,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,7,zinc
0,0,100,0,100,1.0,1.0,1.0,1.0,1.0,1.0,7,zinc
0,0,0,100,100,1.0,1.0,1.0,1.0,1.0,1.0,7,zinc
100,0,0,0,100,1.0,1.0,1.0,0.9975,0.9974999374984376,0.9974999374984376,8,no_drop
0,100,0,0,100,0.99009900990099,1.0,0.9950248756218906,0.9975,0.9974999374984376,0.9974999374984376,8,no_drop
0,1,99,0,100,1.0,0.99,0.9949748743718592,0.9975,0.9974999374984376,0.9974999374984376,8,no_drop
