NelsonMountainTuff,RatCreekTuff,CebollaCreekTuff,SnowshoeMountainTuff,support,precision,recall,local_f1,micro f1,macro f1,weighted f1,iteration,drop
0,0,100,0,100,0.704225352112676,1.0,0.8264462809917354,0.875,0.8780167608020606,0.8780167608020605,7,no_drop
8,0,17,75,100,1.0,0.75,0.8571428571428571,0.875,0.8780167608020606,0.8780167608020605,7,no_drop
88,1,3,8,100,0.8543689320388349,0.88,0.8669950738916256,0.8799999999999999,0.8797892468771934,0.8797892468771934,7,plag
0,91,8,1,100,0.9680851063829788,0.91,0.9381443298969072,0.8799999999999999,0.8797892468771934,0.8797892468771934,7,plag
2,1,94,3,100,0.8392857142857143,0.94,0.8867924528301886,0.8799999999999999,0.8797892468771934,0.8797892468771934,7,plag
13,1,7,79,100,0.8681318681318682,0.79,0.8272251308900523,0.8799999999999999,0.8797892468771934,0.8797892468771934,7,plag
72,1,8,19,100,0.6923076923076923,0.72,0.7058823529411765,0.7175,0.7147694715805067,0.7147694715805067,7,san
0,74,20,6,100,0.891566265060241,0.74,0.8087431693989071,0.7175,0.7147694715805067,0.7147694715805067,7,san
2,5,88,5,100,0.676923076923077,0.88,0.7652173913043478,0.7175,0.7147694715805067,0.7147694715805067,7,san
30,3,14,53,100,0.6385542168674698,0.53,0.5792349726775956,0.7175,0.7147694715805067,0.7147694715805067,7,san
88,1,3,8,100,0.8543689320388349,0.88,0.8669950738916256,0.8799999999999999,0.8797892468771934,0.8797892468771934,7,biot
0,91,8,1,100,0.9680851063829788,0.91,0.9381443298969072,0.8799999999999999,0.8797892468771934,0.8797892468771934,7,biot
2,1,94,3,100,0.8392857142857143,0.94,0.8867924528301886,0.8799999999999999,0.8797892468771934,0.8797892468771934,7,biot
13,1,7,79,100,0.8681318681318682,0.79,0.8272251308900523,0.8799999999999999,0.8797892468771934,0.8797892468771934,7,biot
88,1,3,8,100,0.8543689320388349,0.88,0.8669950738916256,0.8799999999999999,0.8797892468771934,0.8797892468771934,7,cpx
0,91,8,1,100,0.9680851063829788,0.91,0.9381443298969072,0.8799999999999999,0.8797892468771934,0.8797892468771934,7,cpx
2,1,94,3,100,0.8392857142857143,0.94,0.8867924528301886,0.8799999999999999,0.8797892468771934,0.8797892468771934,7,cpx
13,1,7,79,100,0.8681318681318682,0.79,0.8272251308900523,0.8799999999999999,0.8797892468771934,0.8797892468771934,7,cpx
88,1,3,8,100,0.8543689320388349,0.88,0.8669950738916256,0.8799999999999999,0.8797892468771934,0.8797892468771934,7,glass_maj
0,91,8,1,100,0.9680851063829788,0.91,0.9381443298969072,0.8799999999999999,0.8797892468771934,0.8797892468771934,7,glass_maj
2,1,94,3,100,0.8392857142857143,0.94,0.8867924528301886,0.8799999999999999,0.8797892468771934,0.8797892468771934,7,glass_maj
13,1,7,79,100,0.8681318681318682,0.79,0.8272251308900523,0.8799999999999999,0.8797892468771934,0.8797892468771934,7,glass_maj
73,1,8,18,100,0.8488372093023255,0.73,0.7849462365591398,0.7975,0.7985813430438775,0.7985813430438776,7,glass_tr
0,80,16,4,100,0.9411764705882352,0.8,0.8648648648648648,0.7975,0.7985813430438775,0.7985813430438776,7,glass_tr
3,2,91,4,100,0.7109375,0.91,0.7982456140350876,0.7975,0.7985813430438775,0.7985813430438776,7,glass_tr
10,2,13,75,100,0.7425742574257426,0.75,0.746268656716418,0.7975,0.7985813430438775,0.7985813430438776,7,glass_tr
88,1,3,8,100,0.8543689320388349,0.88,0.8669950738916256,0.8799999999999999,0.8797892468771934,0.8797892468771934,7,horn
0,91,8,1,100,0.9680851063829788,0.91,0.9381443298969072,0.8799999999999999,0.8797892468771934,0.8797892468771934,7,horn
2,1,94,3,100,0.8392857142857143,0.94,0.8867924528301886,0.8799999999999999,0.8797892468771934,0.8797892468771934,7,horn
13,1,7,79,100,0.8681318681318682,0.79,0.8272251308900523,0.8799999999999999,0.8797892468771934,0.8797892468771934,7,horn
98,2,0,0,100,0.725925925925926,0.98,0.8340425531914895,0.895,0.8984257651877892,0.8984257651877892,8,no_drop
8,92,0,0,100,0.9583333333333334,0.92,0.9387755102040816,0.895,0.8984257651877892,0.8984257651877892,8,no_drop
12,2,86,0,100,0.9885057471264368,0.86,0.9197860962566844,0.895,0.8984257651877892,0.8984257651877892,8,no_drop
17,0,1,82,100,1.0,0.82,0.9010989010989012,0.895,0.8984257651877892,0.8984257651877892,8,no_drop
94,3,1,2,100,0.8545454545454545,0.94,0.8952380952380952,0.92,0.9204656087163016,0.9204656087163016,8,plag
4,94,1,1,100,0.903846153846154,0.94,0.9215686274509804,0.92,0.9204656087163016,0.9204656087163016,8,plag
3,5,92,0,100,0.968421052631579,0.92,0.9435897435897436,0.92,0.9204656087163016,0.9204656087163016,8,plag
9,2,1,88,100,0.967032967032967,0.88,0.9214659685863876,0.92,0.9204656087163016,0.9204656087163016,8,plag
69,17,4,10,100,0.6388888888888888,0.69,0.6634615384615383,0.765,0.7659732207045291,0.7659732207045292,8,san
10,84,4,2,100,0.7368421052631579,0.84,0.7850467289719626,0.765,0.7659732207045291,0.7659732207045292,8,san
7,8,84,1,100,0.875,0.84,0.8571428571428572,0.765,0.7659732207045291,0.7659732207045292,8,san
22,5,4,69,100,0.8414634146341463,0.69,0.7582417582417583,0.765,0.7659732207045291,0.7659732207045292,8,san
94,3,1,2,100,0.8545454545454545,0.94,0.8952380952380952,0.92,0.9204656087163016,0.9204656087163016,8,biot
4,94,1,1,100,0.903846153846154,0.94,0.9215686274509804,0.92,0.9204656087163016,0.9204656087163016,8,biot
3,5,92,0,100,0.968421052631579,0.92,0.9435897435897436,0.92,0.9204656087163016,0.9204656087163016,8,biot
9,2,1,88,100,0.967032967032967,0.88,0.9214659685863876,0.92,0.9204656087163016,0.9204656087163016,8,biot
94,3,1,2,100,0.8545454545454545,0.94,0.8952380952380952,0.92,0.9204656087163016,0.9204656087163016,8,cpx
4,94,1,1,100,0.903846153846154,0.94,0.9215686274509804,0.92,0.9204656087163016,0.9204656087163016,8,cpx
3,5,92,0,100,0.968421052631579,0.92,0.9435897435897436,0.92,0.9204656087163016,0.9204656087163016,8,cpx
9,2,1,88,100,0.967032967032967,0.88,0.9214659685863876,0.92,0.9204656087163016,0.9204656087163016,8,cpx
94,3,1,2,100,0.8545454545454545,0.94,0.8952380952380952,0.92,0.9204656087163016,0.9204656087163016,8,glass_maj
4,94,1,1,100,0.903846153846154,0.94,0.9215686274509804,0.92,0.9204656087163016,0.9204656087163016,8,glass_maj
3,5,92,0,100,0.968421052631579,0.92,0.9435897435897436,0.92,0.9204656087163016,0.9204656087163016,8,glass_maj
9,2,1,88,100,0.967032967032967,0.88,0.9214659685863876,0.92,0.9204656087163016,0.9204656087163016,8,glass_maj
86,8,1,5,100,0.6666666666666666,0.86,0.7510917030567684,0.81,0.8132666716496431,0.8132666716496431,8,glass_tr
14,79,6,1,100,0.8229166666666666,0.79,0.806122448979592,0.81,0.8132666716496431,0.8132666716496431,8,glass_tr
13,4,81,2,100,0.9101123595505618,0.81,0.8571428571428572,0.81,0.8132666716496431,0.8132666716496431,8,glass_tr
16,5,1,78,100,0.9069767441860463,0.78,0.8387096774193548,0.81,0.8132666716496431,0.8132666716496431,8,glass_tr
94,3,1,2,100,0.8545454545454545,0.94,0.8952380952380952,0.92,0.9204656087163016,0.9204656087163016,8,horn
4,94,1,1,100,0.903846153846154,0.94,0.9215686274509804,0.92,0.9204656087163016,0.9204656087163016,8,horn
3,5,92,0,100,0.968421052631579,0.92,0.9435897435897436,0.92,0.9204656087163016,0.9204656087163016,8,horn
9,2,1,88,100,0.967032967032967,0.88,0.9214659685863876,0.92,0.9204656087163016,0.9204656087163016,8,horn
98,0,0,2,100,0.765625,0.98,0.8596491228070174,0.895,0.8955861484186547,0.8955861484186546,9,no_drop
7,93,0,0,100,0.9893617021276596,0.93,0.9587628865979382,0.895,0.8955861484186547,0.8955861484186546,9,no_drop
8,1,91,0,100,0.91,0.91,0.91,0.895,0.8955861484186547,0.8955861484186546,9,no_drop
15,0,9,76,100,0.9743589743589745,0.76,0.853932584269663,0.895,0.8955861484186547,0.8955861484186546,9,no_drop
90,6,0,4,100,0.8653846153846154,0.9,0.8823529411764707,0.91,0.9094612940961824,0.9094612940961824,9,plag
3,96,0,1,100,0.9320388349514565,0.96,0.9458128078817734,0.91,0.9094612940961824,0.9094612940961824,9,plag
3,1,95,1,100,0.9134615384615384,0.95,0.9313725490196078,0.91,0.9094612940961824,0.9094612940961824,9,plag
8,0,9,83,100,0.9325842696629212,0.83,0.8783068783068783,0.91,0.9094612940961824,0.9094612940961824,9,plag
70,11,3,16,100,0.6542056074766355,0.7,0.6763285024154588,0.765,0.7640886123708601,0.76408861237086,9,san
9,88,0,3,100,0.8380952380952381,0.88,0.8585365853658538,0.765,0.7640886123708601,0.76408861237086,9,san
8,5,83,4,100,0.83,0.83,0.83,0.765,0.7640886123708601,0.76408861237086,9,san
20,1,14,65,100,0.7386363636363636,0.65,0.6914893617021277,0.765,0.7640886123708601,0.76408861237086,9,san
90,6,0,4,100,0.8653846153846154,0.9,0.8823529411764707,0.91,0.9094612940961824,0.9094612940961824,9,biot
3,96,0,1,100,0.9320388349514565,0.96,0.9458128078817734,0.91,0.9094612940961824,0.9094612940961824,9,biot
3,1,95,1,100,0.9134615384615384,0.95,0.9313725490196078,0.91,0.9094612940961824,0.9094612940961824,9,biot
8,0,9,83,100,0.9325842696629212,0.83,0.8783068783068783,0.91,0.9094612940961824,0.9094612940961824,9,biot
90,6,0,4,100,0.8653846153846154,0.9,0.8823529411764707,0.91,0.9094612940961824,0.9094612940961824,9,cpx
3,96,0,1,100,0.9320388349514565,0.96,0.9458128078817734,0.91,0.9094612940961824,0.9094612940961824,9,cpx
3,1,95,1,100,0.9134615384615384,0.95,0.9313725490196078,0.91,0.9094612940961824,0.9094612940961824,9,cpx
8,0,9,83,100,0.9325842696629212,0.83,0.8783068783068783,0.91,0.9094612940961824,0.9094612940961824,9,cpx
90,6,0,4,100,0.8653846153846154,0.9,0.8823529411764707,0.91,0.9094612940961824,0.9094612940961824,9,glass_maj
3,96,0,1,100,0.9320388349514565,0.96,0.9458128078817734,0.91,0.9094612940961824,0.9094612940961824,9,glass_maj
3,1,95,1,100,0.9134615384615384,0.95,0.9313725490196078,0.91,0.9094612940961824,0.9094612940961824,9,glass_maj
8,0,9,83,100,0.9325842696629212,0.83,0.8783068783068783,0.91,0.9094612940961824,0.9094612940961824,9,glass_maj
81,8,3,8,100,0.6982758620689655,0.81,0.75,0.8425,0.8450766238761139,0.8450766238761139,9,glass_tr
7,88,2,3,100,0.8888888888888888,0.88,0.8844221105527638,0.8425,0.8450766238761139,0.8450766238761139,9,glass_tr
10,3,86,1,100,0.945054945054945,0.86,0.9005235602094239,0.8425,0.8450766238761139,0.8450766238761139,9,glass_tr
18,0,0,82,100,0.8723404255319149,0.82,0.8453608247422681,0.8425,0.8450766238761139,0.8450766238761139,9,glass_tr
90,6,0,4,100,0.8653846153846154,0.9,0.8823529411764707,0.91,0.9094612940961824,0.9094612940961824,9,horn
3,96,0,1,100,0.9320388349514565,0.96,0.9458128078817734,0.91,0.9094612940961824,0.9094612940961824,9,horn
3,1,95,1,100,0.9134615384615384,0.95,0.9313725490196078,0.91,0.9094612940961824,0.9094612940961824,9,horn
8,0,9,83,100,0.9325842696629212,0.83,0.8783068783068783,0.91,0.9094612940961824,0.9094612940961824,9,horn
